catch_ratio,created_at,id,is_parent,mission_number,notes,parent_catch,parent_catch_id,relative_abundance_category,relative_abundance_category_id,set_number,species,species_aphia_id,species_code,species_en,species_fr,species_scientific,species_uuid,specimen_count,unweighed_baskets
,2023-08-05 10:09:20 UTC,6926,No,TEL-2023-010,,,,,,229,SPONGES,558,8600,SPONGES,Éponges non-spécifié (Porifera),Porifera,858f3ad6-aa57-4ad2-80ee-710fc5683ade,,
,2023-08-05 10:17:38 UTC,6939,No,TEL-2023-010,,,,,,229,"SEAWEED, ALGAE ,KELP; THALLOPHYTA",,9300,"SEAWEED, ALGAE ,KELP; THALLOPHYTA",,,d16d9aa4-d094-4e05-b4a9-b1a62470f2ad,,
,2023-08-05 11:06:35 UTC,6947,No,TEL-2023-010,,,,,,230,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-08-05 11:06:21 UTC,6945,No,TEL-2023-010,,,,,,230,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-08-05 11:05:58 UTC,6943,No,TEL-2023-010,,,,,,230,YELLOWTAIL FLOUNDER; LIMANDA,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b,,
,2023-08-05 11:06:48 UTC,6949,No,TEL-2023-010,,,,,,230,THORNY SKATE,105865,201,THORNY SKATE,Raie épineuse,Amblyraja radiata,5d564ede-2a5f-4148-acae-dc01d45e7bdd,,
,2023-08-05 11:11:17 UTC,6963,No,TEL-2023-010,,,,,,230,NORTHERN SAND LANCE,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b,,
,2023-08-05 11:10:25 UTC,6961,No,TEL-2023-010,,,,,,230,Sea Potato (B. ovifera),103815,1812,Sea Potato (B. ovifera),Patate de mer (B. ovifera),Boltenia ovifera,7224ae84-9075-11ec-8fd9-a08cfde36583,1,
,2023-08-05 11:13:42 UTC,6968,No,TEL-2023-010,,,,,,230,BRYOZOANS,146142,1900,BRYOZOANS,Bryozoaire non-spécifié (Bryozoa),Bryozoa (p.),adc62ca7-9b36-47df-b9a6-6297045978fc,,
,2023-08-05 11:07:45 UTC,6953,No,TEL-2023-010,,,,,,230,Sevenspine bay shrimp,158355,2417,Sevenspine bay shrimp,Crevette grise,Crangon septemspinosa,c184ad6b-92d0-45a8-a80c-17a44235221c,5,
,2023-08-05 11:08:09 UTC,6955,No,TEL-2023-010,"Carapace torn off, can't ID or measure.",,,,,230,"TOAD CRAB,UNIDENT.",106903,2520,"TOAD CRAB,UNIDENT.",Crabe araignée non-spécifié (Hyas sp.),Hyas sp.,a31f0d9e-c5db-4d7a-acd6-ac238dc64ed2,1,
,2023-08-05 11:07:19 UTC,6951,No,TEL-2023-010,,,,,,230,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-08-05 11:06:39 UTC,6948,No,TEL-2023-010,,,,,,230,HERMIT CRABS,106738,2559,HERMIT CRABS,Bernard l'ermite superfamille,Paguridae (f.),a2a07892-2847-472f-aa9d-2761f7bc06f3,1,
,2023-08-05 11:06:31 UTC,6946,No,TEL-2023-010,,,,,,230,Hairy hermit crab,158402,2568,Hairy hermit crab,Bernard l'hermite chevelu,Pagurus arcuatus,34091d4b-e749-4150-ad42-40d32953b24d,1,
,2023-08-05 11:12:14 UTC,6965,No,TEL-2023-010,,,,,,230,KRILL SHRIMP,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21,78,
,2023-08-05 11:11:27 UTC,6964,No,TEL-2023-010,,,,,,230,WHELKS,137701,4210,WHELKS,Buccins non-spécifié (Buccinum sp.),Buccinum sp.,4f804a57-167d-4ab3-8986-83f4a1ee4683,37,
,2023-08-05 11:09:30 UTC,6958,No,TEL-2023-010,,,,,,230,ICELAND SCALLOP,140692,4322,ICELAND SCALLOP,Pétoncle d'Islande,Chlamys islandica,e4ce5a9e-52b8-4795-861f-2c6c59359315,,
,2023-08-05 11:07:52 UTC,6954,No,TEL-2023-010,,,,,,230,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-08-05 11:09:20 UTC,6957,No,TEL-2023-010,,,,,,230,Forbes sea star,158489,6109,Forbes sea star,NA,Asterias forbesi,58fb8a63-fa8d-11ec-a081-a08cfde36583,1,
,2023-08-05 11:06:03 UTC,6944,No,TEL-2023-010,,,,,,230,"Polar Sea Star, Polar Six-Rayed Star",125154,6113,"Polar Sea Star, Polar Six-Rayed Star",Étoile de mer polaire,Leptasterias (Hexasterias) polaris,db4258dc-fe31-4408-a025-03e612cb516b,1,
,2023-08-05 11:09:52 UTC,6959,No,TEL-2023-010,,,,,,230,SARSI,124934,6213,SARSI,Ophiure de Sars,Ophiura sarsii,1ad11577-fb0d-4911-8807-119aa7a4dc17,6,
,2023-08-05 11:06:58 UTC,6950,No,TEL-2023-010,,,,,,230,Basket Stars unidentified (Gorgonocephalus sp.),123586,6310,Basket Stars unidentified (Gorgonocephalus sp.),Gorgonocéphales non-spécifié (Gorgonocephalus sp.),Gorgonocephalus sp.,955fcf81-dd91-4d44-ad59-60194ff1b8df,1,
,2023-08-05 11:07:28 UTC,6952,No,TEL-2023-010,,,,,,230,SEA URCHIN  GREEN,124321,6411,SEA URCHIN  GREEN,Oursin vert,Strongylocentrotus droebachiensis,e024b31e-6a77-442b-8eee-c3d8535a66e8,3,
,2023-08-05 11:08:45 UTC,6956,No,TEL-2023-010,,,,,,230,Common sand dollar,158062,6511,Common sand dollar,Dollar de sable,Echinarachnius parma,e08e5782-b39b-4cfa-bf5b-93bad00c103d,2,
,2023-08-05 11:10:36 UTC,6962,No,TEL-2023-010,,,,,,230,COMB JELLIES,1248,8100,COMB JELLIES,Cténophores non-spécifié (Ctenophora),Ctenophora (p.),b91f09d7-4d41-49ad-942d-80523a3fa5a8,6,
,2023-08-05 11:13:07 UTC,6966,No,TEL-2023-010,,,,,,230,Sea Anemone (Actiniidae),100653,8209,Sea Anemone (Actiniidae),Anémone de mer (Actiniidae),Actiniidae,722737d1-9075-11ec-8fd9-a08cfde36583,1,
,2023-08-05 11:13:34 UTC,6967,No,TEL-2023-010,,,,,,230,"SEA CAULIFLOWER, STRAWBERRIES",156103,8324,"SEA CAULIFLOWER, STRAWBERRIES",Framboise de mer,Gersemia rubiformis,4af7d688-941e-46ab-8f9c-a5ec85a8126c,1,
,2023-08-05 11:10:09 UTC,6960,No,TEL-2023-010,,,,,,230,JELLYFISHES,135220,8500,JELLYFISHES,Méduse non-spécifié (Scyphozoa),Scyphozoa (c.),0201c618-97bd-47d6-9a2a-3520ebb5f770,5,
,2023-08-05 11:05:38 UTC,6942,No,TEL-2023-010,,,,,,230,FIG SPONGE,134285,8613,FIG SPONGE,Éponge figuier,Suberites ficus,4fd4ff67-c6b1-462b-a860-6ed9c2839ea8,2,
,2023-08-05 13:45:09 UTC,6974,No,TEL-2023-010,,,,,,231,HADDOCK,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd,,
,2023-08-05 14:06:12 UTC,7004,No,TEL-2023-010,,,,,,231,CAPELIN,126735,64,CAPELIN,Capelan,Mallotus villosus,0f476d86-d51d-463a-9421-0238ddb98b81,,
,2023-08-05 13:44:07 UTC,6970,No,TEL-2023-010,,,,,,231,THORNY SKATE,105865,201,THORNY SKATE,Raie épineuse,Amblyraja radiata,5d564ede-2a5f-4148-acae-dc01d45e7bdd,,
,2023-08-05 13:43:58 UTC,6969,No,TEL-2023-010,,,,,,231,LONGHORN SCULPIN,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa,,
,2023-08-05 13:54:39 UTC,6991,No,TEL-2023-010,,,,,,231,ATLANTIC SPINY LUMPSUCKER,127217,502,ATLANTIC SPINY LUMPSUCKER,Petite poule de mer atlantique,Eumicrotremus spinosus,3d3d0b9c-09ce-42dc-bfaf-fdb76dd00abd,,
,2023-08-05 13:45:37 UTC,6976,No,TEL-2023-010,,,,,,231,NORTHERN SAND LANCE,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b,,
,2023-08-05 13:58:55 UTC,6997,No,TEL-2023-010,,,,,,231,BUCCINIDAE/WHELK EGGS,,1510,BUCCINIDAE/WHELK EGGS,,,197dd5df-2495-4cbf-b77c-393d70afa312,32,
,2023-08-05 13:50:31 UTC,6982,No,TEL-2023-010,,,,,,231,Sea Potato (B. ovifera),103815,1812,Sea Potato (B. ovifera),Patate de mer (B. ovifera),Boltenia ovifera,7224ae84-9075-11ec-8fd9-a08cfde36583,1,
,2023-08-05 14:02:15 UTC,7002,No,TEL-2023-010,,,,,,231,"Striped Pink Shrimp, Aesop Shrimp",107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7,1,
,2023-08-05 14:01:59 UTC,7001,No,TEL-2023-010,,,,,,231,"Polar Lebbeid, Polar Shrimp",107521,2312,"Polar Lebbeid, Polar Shrimp",Bouc (L. polaris),Lebbeus polaris,472501ff-d0f2-48eb-86c0-7e9bdc807b7b,2,
,2023-08-05 14:00:33 UTC,6999,No,TEL-2023-010,,,,,,231,"TOAD CRAB,UNIDENT.",106903,2520,"TOAD CRAB,UNIDENT.",Crabe araignée non-spécifié (Hyas sp.),Hyas sp.,a31f0d9e-c5db-4d7a-acd6-ac238dc64ed2,,
,2023-08-05 13:51:17 UTC,6984,No,TEL-2023-010,,,,,,231,Arctic Lyre Crab/Lesser toad crab,107323,2521,Arctic Lyre Crab/Lesser toad crab,Crabe lyre (arctique),Hyas coarctatus,49122567-60f1-43fb-9c29-dff4f32fcba4,,
,2023-08-05 13:44:21 UTC,6971,No,TEL-2023-010,,,,,,231,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-08-05 13:50:39 UTC,6983,No,TEL-2023-010,,,,,,231,TOAD CRAB,107322,2527,TOAD CRAB,Crabe lyre (araignée),Hyas araneus,2e3c0a17-1a85-408d-adcd-948333d819f0,,
,2023-08-05 14:00:13 UTC,6998,No,TEL-2023-010,,,,,,231,Hairy hermit crab,158402,2568,Hairy hermit crab,Bernard l'hermite chevelu,Pagurus arcuatus,34091d4b-e749-4150-ad42-40d32953b24d,1,
,2023-08-05 14:02:30 UTC,7003,No,TEL-2023-010,,,,,,231,KRILL SHRIMP,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21,1,
,2023-08-05 13:53:34 UTC,6988,No,TEL-2023-010,,,,,,231,BRISTLE WORMS,883,3100,BRISTLE WORMS,Polychète non spécifié (Polychaeta),Polychaeta (c.),6e0af470-c12f-4fb0-a6b2-c1774f8dde38,2,
,2023-08-05 13:51:37 UTC,6985,No,TEL-2023-010,,,,,,231,WHELKS,137701,4210,WHELKS,Buccins non-spécifié (Buccinum sp.),Buccinum sp.,4f804a57-167d-4ab3-8986-83f4a1ee4683,163,
,2023-08-05 13:54:28 UTC,6990,No,TEL-2023-010,,,,,,231,NEW ENGLAND NEPTUNE,491164,4227,NEW ENGLAND NEPTUNE,Neptunée à dix côtes,Neptunea decemcostata,a3dd744c-4d40-4967-a59b-9729a59139b1,1,
,2023-08-05 13:44:58 UTC,6973,No,TEL-2023-010,,,,,,231,SEA SCALLOP,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08,,
,2023-08-05 13:44:51 UTC,6972,No,TEL-2023-010,,,,,,231,ICELAND SCALLOP,140692,4322,ICELAND SCALLOP,Pétoncle d'Islande,Chlamys islandica,e4ce5a9e-52b8-4795-861f-2c6c59359315,,
,2023-08-05 13:52:47 UTC,6986,No,TEL-2023-010,,,,,,231,Forbes sea star,158489,6109,Forbes sea star,NA,Asterias forbesi,58fb8a63-fa8d-11ec-a081-a08cfde36583,3,
,2023-08-05 13:46:56 UTC,6978,No,TEL-2023-010,,,,,,231,"Polar Sea Star, Polar Six-Rayed Star",125154,6113,"Polar Sea Star, Polar Six-Rayed Star",Étoile de mer polaire,Leptasterias (Hexasterias) polaris,db4258dc-fe31-4408-a025-03e612cb516b,13,
,2023-08-05 13:47:51 UTC,6979,No,TEL-2023-010,,,,,,231,PURPLE SUNSTAR,124160,6121,PURPLE SUNSTAR,Soleil de mer pourpre,Solaster endeca,d63a8334-11cc-4883-af7c-192899509d06,5,
,2023-08-05 13:48:25 UTC,6980,No,TEL-2023-010,,,,,,231,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,2,
,2023-08-05 13:53:19 UTC,6987,No,TEL-2023-010,,,,,,231,DAISY,125125,6211,DAISY,Ophiure pâquerette,Ophiopholis aculeata,c0a542dd-570a-41e1-86fc-de2b78e1949e,2,
,2023-08-05 13:57:22 UTC,6996,No,TEL-2023-010,,,,,,231,SARSI,124934,6213,SARSI,Ophiure de Sars,Ophiura sarsii,1ad11577-fb0d-4911-8807-119aa7a4dc17,89,
,2023-08-05 13:54:15 UTC,6989,No,TEL-2023-010,,,,,,231,Basket Stars unidentified (Gorgonocephalus sp.),123586,6310,Basket Stars unidentified (Gorgonocephalus sp.),Gorgonocéphales non-spécifié (Gorgonocephalus sp.),Gorgonocephalus sp.,955fcf81-dd91-4d44-ad59-60194ff1b8df,1,
,2023-08-05 13:45:23 UTC,6975,No,TEL-2023-010,,,,,,231,SEA URCHIN  GREEN,124321,6411,SEA URCHIN  GREEN,Oursin vert,Strongylocentrotus droebachiensis,e024b31e-6a77-442b-8eee-c3d8535a66e8,146,
,2023-08-05 13:49:54 UTC,6981,No,TEL-2023-010,,,,,,231,Common sand dollar,158062,6511,Common sand dollar,Dollar de sable,Echinarachnius parma,e08e5782-b39b-4cfa-bf5b-93bad00c103d,7,
,2023-08-05 13:46:50 UTC,6977,No,TEL-2023-010,,,,,,231,SEA CUCUMBER  COMMON,124612,6611,SEA CUCUMBER  COMMON,Concombre du nord,Cucumaria frondosa,39826bd2-ed68-414b-b431-17a8166ac754,4,
,2023-08-05 14:01:23 UTC,7000,No,TEL-2023-010,,,,,,231,INCL THYONE UNISEMITA; THYONE,158488,6712,INCL THYONE UNISEMITA; THYONE,holothurie cannelée,Stereoderma unisemita,083daf05-0910-4447-baec-8559537a799c,2,
,2023-08-05 13:55:10 UTC,6992,No,TEL-2023-010,,,,,,231,"SEA CAULIFLOWER, STRAWBERRIES",156103,8324,"SEA CAULIFLOWER, STRAWBERRIES",Framboise de mer,Gersemia rubiformis,4af7d688-941e-46ab-8f9c-a5ec85a8126c,5,
,2023-08-05 13:55:28 UTC,6993,No,TEL-2023-010,,,,,,231,JELLYFISHES,135220,8500,JELLYFISHES,Méduse non-spécifié (Scyphozoa),Scyphozoa (c.),0201c618-97bd-47d6-9a2a-3520ebb5f770,1,
,2023-08-05 13:55:48 UTC,6994,No,TEL-2023-010,,,,,,231,SPONGES,558,8600,SPONGES,Éponges non-spécifié (Porifera),Porifera,858f3ad6-aa57-4ad2-80ee-710fc5683ade,1,
,2023-08-05 13:56:17 UTC,6995,No,TEL-2023-010,,,,,,231,"SEAWEED, ALGAE ,KELP; THALLOPHYTA",,9300,"SEAWEED, ALGAE ,KELP; THALLOPHYTA",,,d16d9aa4-d094-4e05-b4a9-b1a62470f2ad,,
,2023-08-05 16:40:31 UTC,7009,No,TEL-2023-010,,,,,,232,COD ATLANTIC,126436,10,COD ATLANTIC,Morue franche,Gadus morhua,660a658e-7e1c-4ee8-9320-b2faefd69898,,
,2023-08-05 16:44:37 UTC,7021,No,TEL-2023-010,,,,,,232,REDFISH UNSEPARATED,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b,,
,2023-08-05 16:38:40 UTC,7006,No,TEL-2023-010,,,,,,232,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-08-05 16:40:53 UTC,7010,No,TEL-2023-010,,,,,,232,THORNY SKATE,105865,201,THORNY SKATE,Raie épineuse,Amblyraja radiata,5d564ede-2a5f-4148-acae-dc01d45e7bdd,,
,2023-08-05 16:44:02 UTC,7019,No,TEL-2023-010,,,,,,232,NORTHERN SAND LANCE,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b,,
,2023-08-05 16:41:05 UTC,7011,No,TEL-2023-010,,,,,,232,Sea Potato (B. ovifera),103815,1812,Sea Potato (B. ovifera),Patate de mer (B. ovifera),Boltenia ovifera,7224ae84-9075-11ec-8fd9-a08cfde36583,1,
,2023-08-05 16:48:13 UTC,7027,No,TEL-2023-010,,,,,,232,SEA SQUIRTS,103483,1821,SEA SQUIRTS,Ascidie non-spécifié (Ascidia sp.),Ascidia sp.,dfffab0a-2802-4e0e-aca8-d8829f1b0a58,1,
,2023-08-05 16:43:27 UTC,7017,No,TEL-2023-010,,,,,,232,"Striped Pink Shrimp, Aesop Shrimp",107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7,1,
,2023-08-05 16:47:19 UTC,7026,No,TEL-2023-010,,,,,,232,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-08-05 16:43:13 UTC,7016,No,TEL-2023-010,,,,,,232,TOAD CRAB,107322,2527,TOAD CRAB,Crabe lyre (araignée),Hyas araneus,2e3c0a17-1a85-408d-adcd-948333d819f0,,
,2023-08-05 16:48:35 UTC,7028,No,TEL-2023-010,,,,,,232,BIG-EYED AMPHIPOD,103251,2903,BIG-EYED AMPHIPOD,Hypéride (H. galba),Hyperia galba,2f9d7373-dbe1-11ec-bdaf-a08cfde36583,1,
,2023-08-05 16:52:30 UTC,7030,No,TEL-2023-010,,,,,,232,BRISTLE WORMS,883,3100,BRISTLE WORMS,Polychète non spécifié (Polychaeta),Polychaeta (c.),6e0af470-c12f-4fb0-a6b2-c1774f8dde38,2,
,2023-08-05 16:50:19 UTC,7029,No,TEL-2023-010,Likely nemertea,,,,,232,GEPHYREA ,1268,3300,GEPHYREA ,Sipunculide non-spécifié (Sipuncula),Sipuncula (o.),a66cc84d-681f-473a-9f8d-3913f8261e72,1,
,2023-08-05 16:53:00 UTC,7031,No,TEL-2023-010,,,,,,232,WHELKS,137701,4210,WHELKS,Buccins non-spécifié (Buccinum sp.),Buccinum sp.,4f804a57-167d-4ab3-8986-83f4a1ee4683,13,
,2023-08-05 16:53:37 UTC,7032,No,TEL-2023-010,,,,,,232,NEW ENGLAND NEPTUNE,491164,4227,NEW ENGLAND NEPTUNE,Neptunée à dix côtes,Neptunea decemcostata,a3dd744c-4d40-4967-a59b-9729a59139b1,1,
,2023-08-05 16:45:16 UTC,7023,No,TEL-2023-010,,,,,,232,SEA SCALLOP,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08,,
,2023-08-05 16:44:55 UTC,7022,No,TEL-2023-010,,,,,,232,ICELAND SCALLOP,140692,4322,ICELAND SCALLOP,Pétoncle d'Islande,Chlamys islandica,e4ce5a9e-52b8-4795-861f-2c6c59359315,,
,2023-08-05 16:46:30 UTC,7024,No,TEL-2023-010,,,,,,232,Common starfish,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5,5,
,2023-08-05 16:46:59 UTC,7025,No,TEL-2023-010,,,,,,232,"Polar Sea Star, Polar Six-Rayed Star",125154,6113,"Polar Sea Star, Polar Six-Rayed Star",Étoile de mer polaire,Leptasterias (Hexasterias) polaris,db4258dc-fe31-4408-a025-03e612cb516b,1,
,2023-08-05 16:44:19 UTC,7020,No,TEL-2023-010,,,,,,232,Sea Stars unidentified (Leptasterias sp.),123222,6114,Sea Stars unidentified (Leptasterias sp.),Étoiles de mer non-spécifié (Leptasterias sp.),Leptasterias sp.,80573683-c9c4-45e1-a217-ba91c89aa5cf,4,
,2023-08-05 16:40:20 UTC,7008,No,TEL-2023-010,,,,,,232,Cushion Star (H. phrygiana),124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086,5,
,2023-08-05 16:42:58 UTC,7015,No,TEL-2023-010,,,,,,232,PURPLE SUNSTAR,124160,6121,PURPLE SUNSTAR,Soleil de mer pourpre,Solaster endeca,d63a8334-11cc-4883-af7c-192899509d06,5,
,2023-08-05 16:41:24 UTC,7012,No,TEL-2023-010,,,,,,232,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,3,
,2023-08-05 16:43:43 UTC,7018,No,TEL-2023-010,,,,,,232,DAISY,125125,6211,DAISY,Ophiure pâquerette,Ophiopholis aculeata,c0a542dd-570a-41e1-86fc-de2b78e1949e,6,
,2023-08-05 16:41:40 UTC,7013,No,TEL-2023-010,,,,,,232,SARSI,124934,6213,SARSI,Ophiure de Sars,Ophiura sarsii,1ad11577-fb0d-4911-8807-119aa7a4dc17,21,
,2023-08-05 16:38:52 UTC,7007,No,TEL-2023-010,,,,,,232,SEA URCHIN  GREEN,124321,6411,SEA URCHIN  GREEN,Oursin vert,Strongylocentrotus droebachiensis,e024b31e-6a77-442b-8eee-c3d8535a66e8,118,
,2023-08-05 16:38:31 UTC,7005,No,TEL-2023-010,,,,,,232,Sea Cucumbers unidentified (Holothuroidea),123083,6600,Sea Cucumbers unidentified (Holothuroidea),Holothuries non-spécifié (Holothuroidea),Holothuroidea (c.),83d3cfa4-75e1-494f-8f23-4105f8f71f06,39,
,2023-08-05 16:42:43 UTC,7014,No,TEL-2023-010,,,,,,232,JELLYFISHES,135220,8500,JELLYFISHES,Méduse non-spécifié (Scyphozoa),Scyphozoa (c.),0201c618-97bd-47d6-9a2a-3520ebb5f770,2,
,2023-08-05 16:53:57 UTC,7033,No,TEL-2023-010,whelk with sharp whirled shell,,,,,232,FIRST UNIDENTIFIED PER SET; UNIDENTIFIED,,9991,FIRST UNIDENTIFIED PER SET; UNIDENTIFIED,,,1ba6f374-ec91-410b-bceb-296f503edc78,1,
,2023-08-05 17:05:26 UTC,7034,No,TEL-2023-010,possible hydrozoa,,,,,232,SECOND UNIDENTIFIED PER SET; UNIDENTIFIED,,9992,SECOND UNIDENTIFIED PER SET; UNIDENTIFIED,,,358aed72-ab74-49f6-81e0-a28637b276b0,,
,2023-08-05 20:30:18 UTC,7037,No,TEL-2023-010,,,,,,233,COD ATLANTIC,126436,10,COD ATLANTIC,Morue franche,Gadus morhua,660a658e-7e1c-4ee8-9320-b2faefd69898,,
,2023-08-05 20:30:27 UTC,7038,No,TEL-2023-010,,,,,,233,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-08-05 20:42:59 UTC,7060,No,TEL-2023-010,,,,,,233,THORNY SKATE,105865,201,THORNY SKATE,Raie épineuse,Amblyraja radiata,5d564ede-2a5f-4148-acae-dc01d45e7bdd,,
,2023-08-05 20:46:57 UTC,7061,No,TEL-2023-010,,,,,,233,RAJA/SKATE EGGS,,1224,RAJA/SKATE EGGS,,,cf08cade-9980-4c39-8369-07cd3c74d7b2,5,
,2023-08-05 20:42:15 UTC,7059,No,TEL-2023-010,,,,,,233,LAMPSHELLS; BRYOZOANS,1803,1930,LAMPSHELLS; BRYOZOANS,Brachiopode non-spécifié,Brachiopoda (p.),4e03df75-5c8b-43fc-ae40-50dccdff039d,1,
,2023-08-05 20:47:38 UTC,7062,No,TEL-2023-010,,,,,,233,"Striped Pink Shrimp, Aesop Shrimp",107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7,6,
,2023-08-05 20:38:23 UTC,7054,No,TEL-2023-010,,,,,,233,ATLANTIC ROCK CRAB,158057,2513,ATLANTIC ROCK CRAB,Crabe commun,Cancer irroratus,4574f6e8-f64f-4392-b7a5-acb3d572fa19,,
,2023-08-05 20:35:21 UTC,7048,No,TEL-2023-010,,,,,,233,"TOAD CRAB,UNIDENT.",106903,2520,"TOAD CRAB,UNIDENT.",Crabe araignée non-spécifié (Hyas sp.),Hyas sp.,a31f0d9e-c5db-4d7a-acd6-ac238dc64ed2,,
,2023-08-05 20:34:52 UTC,7047,No,TEL-2023-010,,,,,,233,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-08-05 20:37:34 UTC,7052,No,TEL-2023-010,,,,,,233,Hairy hermit crab,158402,2568,Hairy hermit crab,Bernard l'hermite chevelu,Pagurus arcuatus,34091d4b-e749-4150-ad42-40d32953b24d,1,
,2023-08-05 20:35:50 UTC,7049,No,TEL-2023-010,,,,,,233,PARATHEMISTO,101800,2809,PARATHEMISTO,Hypéride non-spécifié (Themisto sp.),Themisto sp.,2f9d58db-dbe1-11ec-bdaf-a08cfde36583,1,
,2023-08-05 20:39:34 UTC,7056,No,TEL-2023-010,,,,,,233,Sea mouse unidentified,938,3210,Sea mouse unidentified,Sea mouse non-spécifié,Aphroditidae (f.),6566621e-0d5f-4215-9420-5e902117e5ed,3,
,2023-08-05 20:30:04 UTC,7036,No,TEL-2023-010,,,,,,233,SEA SCALLOP,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08,,
,2023-08-05 20:33:02 UTC,7042,No,TEL-2023-010,,,,,,233,ICELAND SCALLOP,140692,4322,ICELAND SCALLOP,Pétoncle d'Islande,Chlamys islandica,e4ce5a9e-52b8-4795-861f-2c6c59359315,,
,2023-08-05 20:34:03 UTC,7044,No,TEL-2023-010,,,,,,233,Common starfish,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5,10,
,2023-08-05 20:34:40 UTC,7046,No,TEL-2023-010,,,,,,233,"Polar Sea Star, Polar Six-Rayed Star",125154,6113,"Polar Sea Star, Polar Six-Rayed Star",Étoile de mer polaire,Leptasterias (Hexasterias) polaris,db4258dc-fe31-4408-a025-03e612cb516b,3,
